  3530 -3.322750e+000 -3.477847e+000 +1.550962e-001 +0.000000e+000
  3540 -3.322597e+000 -3.478244e+000 +1.556471e-001 +0.000000e+000
  3550 -3.323365e+000 -3.483796e+000 +1.604311e-001 +0.000000e+000
  3560 -3.323564e+000 -3.478285e+000 +1.547216e-001 +0.000000e+000
  3570 -3.323469e+000 -3.477374e+000 +1.539049e-001 +0.000000e+000
  3580 -3.323252e+000 -3.476008e+000 +1.527556e-001 +0.000000e+000
  3590 -3.322720e+000 -3.480538e+000 +1.578177e-001 +0.000000e+000
  3600 -3.323665e+000 -3.482340e+000 +1.586754e-001 +0.000000e+000
  3610 -3.323569e+000 -3.478024e+000 +1.544553e-001 +0.000000e+000
  3620 -3.323947e+000 -3.482038e+000 +1.580906e-001 +0.000000e+000
  3630 -3.324036e+000 -3.476052e+000 +1.520161e-001 +0.000000e+000
  3640 -3.323653e+000 -3.478386e+000 +1.547327e-001 +0.000000e+000
  3650 -3.323273e+000 -3.476489e+000 +1.532157e-001 +0.000000e+000
  3660 -3.323120e+000 -3.476290e+000 +1.531698e-001 +0.000000e+000
  3670 -3.322873e+000 -3.480219e+000 +1.573464e-001 +0.000000e+000
  3680 -3.323176e+000 -3.475578e+000 +1.524015e-001 +0.000000e+000
  3690 -3.322936e+000 -3.477376e+000 +1.544400e-001 +0.000000e+000
  3700 -3.322143e+000 -3.468804e+000 +1.466610e-001 +0.000000e+000
  3710 -3.322156e+000 -3.478838e+000 +1.566827e-001 +0.000000e+000
  3720 -3.322974e+000 -3.485108e+000 +1.621341e-001 +0.000000e+000
  3730 -3.323383e+000 -3.474712e+000 +1.513297e-001 +0.000000e+000
  3740 -3.322755e+000 -3.476047e+000 +1.532922e-001 +0.000000e+000
  3750 -3.322881e+000 -3.478856e+000 +1.559755e-001 +0.000000e+000
  3760 -3.322908e+000 -3.474886e+000 +1.519785e-001 +0.000000e+000
  3770 -3.323324e+000 -3.485202e+000 +1.618784e-001 +0.000000e+000
  3780 -3.322895e+000 -3.470937e+000 +1.480426e-001 +0.000000e+000
  3790 -3.323025e+000 -3.476444e+000 +1.534184e-001 +0.000000e+000
  3800 -3.322415e+000 -3.476463e+000 +1.540475e-001 +0.000000e+000
  3810 -3.321838e+000 -3.478981e+000 +1.571436e-001 +0.000000e+000
  3820 -3.322883e+000 -3.480955e+000 +1.580719e-001 +0.000000e+000
  3830 -3.323150e+000 -3.479437e+000 +1.562871e-001 +0.000000e+000
  3840 -3.323271e+000 -3.480310e+000 +1.570386e-001 +0.000000e+000
  3850 -3.322423e+000 -3.472410e+000 +1.499871e-001 +0.000000e+000
  3860 -3.322099e+000 -3.475261e+000 +1.531619e-001 +0.000000e+000
  3870 -3.322775e+000 -3.480299e+000 +1.575241e-001 +0.000000e+000
  3880 -3.322747e+000 -3.477352e+000 +1.546048e-001 +0.000000e+000
  3890 -3.322034e+000 -3.477465e+000 +1.554306e-001 +0.000000e+000
  3900 -3.322390e+000 -3.475607e+000 +1.532174e-001 +0.000000e+000
  3910 -3.322075e+000 -3.477148e+000 +1.550725e-001 +0.000000e+000
  3920 -3.321352e+000 -3.478289e+000 +1.569374e-001 +0.000000e+000
  3930 -3.321194e+000 -3.475639e+000 +1.544453e-001 +0.000000e+000
  3940 -3.321849e+000 -3.475145e+000 +1.532953e-001 +0.000000e+000
  3950 -3.322037e+000 -3.483024e+000 +1.609873e-001 +0.000000e+000
  3960 -3.322076e+000 -3.476922e+000 +1.548456e-001 +0.000000e+000
  3970 -3.322205e+000 -3.477564e+000 +1.553583e-001 +0.000000e+000
  3980 -3.322138e+000 -3.482054e+000 +1.599157e-001 +0.000000e+000
  3990 -3.321351e+000 -3.471634e+000 +1.502836e-001 +0.000000e+000
  4000 -3.321356e+000 -3.476559e+000 +1.552035e-001 +0.000000e+000
  4010 -3.321350e+000 -3.477176e+000 +1.558265e-001 +0.000000e+000
  4020 -3.321615e+000 -3.476130e+000 +1.545150e-001 +0.000000e+000
  4030 -3.322145e+000 -3.482483e+000 +1.603384e-001 +0.000000e+000
  4040 -3.322681e+000 -3.481280e+000 +1.585995e-001 +0.000000e+000
  4050 -3.322065e+000 -3.475104e+000 +1.530395e-001 +0.000000e+000
  4060 -3.322383e+000 -3.475381e+000 +1.529979e-001 +0.000000e+000
  4070 -3.321838e+000 -3.476836e+000 +1.549981e-001 +0.000000e+000
  4080 -3.322241e+000 -3.477466e+000 +1.552247e-001 +0.000000e+000
  4090 -3.321509e+000 -3.471944e+000 +1.504349e-001 +0.000000e+000
  4100 -3.321435e+000 -3.478612e+000 +1.571771e-001 +0.000000e+000
  4110 -3.321650e+000 -3.480604e+000 +1.589534e-001 +0.000000e+000
  4120 -3.322166e+000 -3.477706e+000 +1.555409e-001 +0.000000e+000
  4130 -3.323124e+000 -3.484372e+000 +1.612481e-001 +0.000000e+000
  4140 -3.323508e+000 -3.480839e+000 +1.573304e-001 +0.000000e+000
  4150 -3.322717e+000 -3.474703e+000 +1.519854e-001 +0.000000e+000
  4160 -3.322764e+000 -3.480193e+000 +1.574285e-001 +0.000000e+000
  4170 -3.323380e+000 -3.475803e+000 +1.524231e-001 +0.000000e+000
  4180 -3.322801e+000 -3.473895e+000 +1.510935e-001 +0.000000e+000
  4190 -3.322830e+000 -3.481412e+000 +1.585820e-001 +0.000000e+000
  4200 -3.323481e+000 -3.478092e+000 +1.546112e-001 +0.000000e+000
  4210 -3.323113e+000 -3.479613e+000 +1.565004e-001 +0.000000e+000
  4220 -3.322860e+000 -3.475601e+000 +1.527407e-001 +0.000000e+000
  4230 -3.323216e+000 -3.480388e+000 +1.571725e-001 +0.000000e+000
  4240 -3.322791e+000 -3.477766e+000 +1.549749e-001 +0.000000e+000
  4250 -3.322673e+000 -3.477206e+000 +1.545331e-001 +0.000000e+000
  4260 -3.322698e+000 -3.473508e+000 +1.508104e-001 +0.000000e+000
  4270 -3.323509e+000 -3.486170e+000 +1.626607e-001 +0.000000e+000
  4280 -3.323450e+000 -3.472667e+000 +1.492166e-001 +0.000000e+000
  4290 -3.323408e+000 -3.478390e+000 +1.549817e-001 +0.000000e+000
  4300 -3.324211e+000 -3.485860e+000 +1.616493e-001 +0.000000e+000
  4310 -3.324334e+000 -3.476535e+000 +1.522005e-001 +0.000000e+000
  4320 -3.324171e+000 -3.479846e+000 +1.556745e-001 +0.000000e+000
  4330 -3.323798e+000 -3.482345e+000 +1.585472e-001 +0.000000e+000
  4340 -3.323902e+000 -3.477815e+000 +1.539133e-001 +0.000000e+000
  4350 -3.323915e+000 -3.479654e+000 +1.557384e-001 +0.000000e+000
  4360 -3.323704e+000 -3.481285e+000 +1.575813e-001 +0.000000e+000
  4370 -3.323814e+000 -3.475286e+000 +1.514717e-001 +0.000000e+000
  4380 -3.323816e+000 -3.478945e+000 +1.551291e-001 +0.000000e+000
  4390 -3.324466e+000 -3.479078e+000 +1.546126e-001 +0.000000e+000
  4400 -3.324864e+000 -3.481558e+000 +1.566946e-001 +0.000000e+000
  4410 -3.324295e+000 -3.479773e+000 +1.554774e-001 +0.000000e+000
  4420 -3.324177e+000 -3.475899e+000 +1.517220e-001 +0.000000e+000
  4430 -3.324102e+000 -3.479412e+000 +1.553098e-001 +0.000000e+000
  4440 -3.323820e+000 -3.475070e+000 +1.512503e-001 +0.000000e+000
  4450 -3.323846e+000 -3.479018e+000 +1.551715e-001 +0.000000e+000
  4460 -3.323664e+000 -3.478964e+000 +1.552994e-001 +0.000000e+000
  4470 -3.323648e+000 -3.480083e+000 +1.564349e-001 +0.000000e+000
  4480 -3.323094e+000 -3.477438e+000 +1.543443e-001 +0.000000e+000
  4490 -3.323217e+000 -3.481443e+000 +1.582254e-001 +0.000000e+000
  4500 -3.322814e+000 -3.477766e+000 +1.549517e-001 +0.000000e+000
  4510 -3.323266e+000 -3.480686e+000 +1.574198e-001 +0.000000e+000
  4520 -3.324244e+000 -3.484060e+000 +1.598163e-001 +0.000000e+000
  4530 -3.324331e+000 -3.483185e+000 +1.588536e-001 +0.000000e+000
  4540 -3.323562e+000 -3.473284e+000 +1.497215e-001 +0.000000e+000
  4550 -3.324003e+000 -3.475218e+000 +1.512153e-001 +0.000000e+000
  4560 -3.323306e+000 -3.474766e+000 +1.514598e-001 +0.000000e+000
  4570 -3.323376e+000 -3.483067e+000 +1.596909e-001 +0.000000e+000
  4580 -3.323455e+000 -3.482172e+000 +1.587173e-001 +0.000000e+000
  4590 -3.323578e+000 -3.481107e+000 +1.575295e-001 +0.000000e+000
  4600 -3.323650e+000 -3.478865e+000 +1.552155e-001 +0.000000e+000
  4610 -3.323347e+000 -3.475593e+000 +1.522463e-001 +0.000000e+000
  4620 -3.322753e+000 -3.473671e+000 +1.509183e-001 +0.000000e+000
  4630 -3.323090e+000 -3.481704e+000 +1.586140e-001 +0.000000e+000
  4640 -3.323227e+000 -3.473734e+000 +1.505070e-001 +0.000000e+000
  4650 -3.322847e+000 -3.476307e+000 +1.534600e-001 +0.000000e+000
  4660 -3.322805e+000 -3.476386e+000 +1.535811e-001 +0.000000e+000
  4670 -3.322436e+000 -3.479450e+000 +1.570142e-001 +0.000000e+000
  4680 -3.322563e+000 -3.474608e+000 +1.520448e-001 +0.000000e+000
  4690 -3.322324e+000 -3.481826e+000 +1.595012e-001 +0.000000e+000
  4700 -3.322932e+000 -3.475833e+000 +1.529018e-001 +0.000000e+000
  4710 -3.322875e+000 -3.477520e+000 +1.546451e-001 +0.000000e+000
  4720 -3.322882e+000 -3.479491e+000 +1.566087e-001 +0.000000e+000
  4730 -3.323557e+000 -3.478066e+000 +1.545088e-001 +0.000000e+000
  4740 -3.323127e+000 -3.477054e+000 +1.539269e-001 +0.000000e+000
  4750 -3.322696e+000 -3.477087e+000 +1.543914e-001 +0.000000e+000
  4760 -3.322766e+000 -3.479502e+000 +1.567363e-001 +0.000000e+000
  4770 -3.322546e+000 -3.477095e+000 +1.545492e-001 +0.000000e+000
  4780 -3.322144e+000 -3.478862e+000 +1.567179e-001 +0.000000e+000
  4790 -3.322618e+000 -3.475984e+000 +1.533654e-001 +0.000000e+000
  4800 -3.322813e+000 -3.477657e+000 +1.548434e-001 +0.000000e+000
  4810 -3.322526e+000 -3.479897e+000 +1.573712e-001 +0.000000e+000
  4820 -3.322060e+000 -3.475730e+000 +1.536698e-001 +0.000000e+000
  4830 -3.321941e+000 -3.478428e+000 +1.564877e-001 +0.000000e+000
  4840 -3.322143e+000 -3.476435e+000 +1.542925e-001 +0.000000e+000
  4850 -3.322579e+000 -3.477104e+000 +1.545254e-001 +0.000000e+000
  4860 -3.323479e+000 -3.481510e+000 +1.580307e-001 +0.000000e+000
  4870 -3.322769e+000 -3.473592e+000 +1.508230e-001 +0.000000e+000
  4880 -3.322214e+000 -3.475241e+000 +1.530274e-001 +0.000000e+000
  4890 -3.322275e+000 -3.478231e+000 +1.559561e-001 +0.000000e+000
  4900 -3.323005e+000 -3.480499e+000 +1.574947e-001 +0.000000e+000
  4910 -3.323123e+000 -3.474817e+000 +1.516940e-001 +0.000000e+000
  4920 -3.323236e+000 -3.482150e+000 +1.589142e-001 +0.000000e+000
  4930 -3.323740e+000 -3.482031e+000 +1.582918e-001 +0.000000e+000
  4940 -3.323594e+000 -3.477915e+000 +1.543215e-001 +0.000000e+000
  4950 -3.323504e+000 -3.475288e+000 +1.517847e-001 +0.000000e+000
  4960 -3.323851e+000 -3.479972e+000 +1.561209e-001 +0.000000e+000
  4970 -3.323395e+000 -3.477261e+000 +1.538661e-001 +0.000000e+000
  4980 -3.323546e+000 -3.476429e+000 +1.528827e-001 +0.000000e+000
  4990 -3.323226e+000 -3.476446e+000 +1.532208e-001 +0.000000e+000
  5000 -3.323781e+000 -3.480362e+000 +1.565815e-001 +0.000000e+000
